,timestamp_s,timestamp_ms,imu1_accel_x,imu1_accel_y,imu1_accel_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_mag_x,imu1_mag_y,imu1_mag_z,imu2_accel_x,imu2_accel_y,imu2_accel_z,imu2_gyro_x,imu2_gyro_y,imu2_gyro_z,imu2_mag_x,imu2_mag_y,imu2_mag_z,high_g_accel_x,high_g_accel_y,high_g_accel_z,baro1_temp,baro1_pres,baro2_temp,baro2_pres,gps_lat,gps_long,gps_alt,battery_voltage,pyro_cont,heading,vtg,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_x,q_y,q_z,q_w,state,baro_pres_avg,gps_lat_mod,gps_long_mod,imu1_accel_x_real,imu1_accel_y_real,imu1_accel_z_real,imu2_accel_x_real,imu2_accel_y_real,imu2_accel_z_real,imu1_gyro_x_real,imu1_gyro_y_real,imu1_gyro_z_real,imu2_gyro_x_real,imu2_gyro_y_real,imu2_gyro_z_real,imu1_mag_x_real,imu1_mag_y_real,imu1_mag_z_real,imu2_mag_x_real,imu2_mag_y_real,imu2_mag_z_real,imu_accel_x_avg,imu_accel_y_avg,imu_accel_z_avg,imu_gyro_x_avg,imu_gyro_y_avg,imu_gyro_z_avg,imu_mag_x_avg,imu_mag_y_avg,imu_mag_z_avg,high_g_accel_x_real,high_g_accel_y_real,high_g_accel_z_real,baro_temp_avg
34329,4369609,0,-1198,974,36,-464,16396,1160,2696,-533,-1944,-1215,968,-5,-257,16339,1231,2057,2314,240,-176,240,-3952,34.07,0.9594867999013076,31.78,0.9675006168270416,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9634937083641746,39.00044352213542,-76.1043701171875,-8.5998044244,6.9918276372,0.2584248408,-8.721838377000001,6.948756830400001,-0.035892339,-0.5668811366000001,20.03142912865,1.4172028415,-0.31398373298750004,19.9617907131625,1.5039454292125,1.56368,-0.30914,-1.12752,1.19306,1.34212,0.1392,-8.660821400700002,6.9702922338,0.1112662509,-0.44043243479375005,19.996609920906252,1.46057413535625,1.3783699999999999,0.51649,-0.49416000000000004,-5.17792,7.0608,-116.26784,32.925
34330,4369760,0,-978,863,444,-2166,17069,1632,1571,-418,-2934,-988,843,472,-1907,17027,1671,1668,2474,-1296,-64,144,-3728,34.05,0.9604046385393537,31.78,0.968872440167777,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9646385393535652,39.00044352213542,-76.1043701171875,-7.0205415084,6.1950177114,3.1872397032,-7.0923261864,6.0514483554,3.3882368016,-2.646259788525,20.8536511220375,1.9938577908000001,-2.3298326023625,20.8023386053625,2.0415051277125,0.91118,-0.24244,-1.70172,0.96744,1.43492,-0.75168,-7.0564338474,6.1232330334,3.2877382524,-2.48804619544375,20.8279948637,2.01768145925625,0.93931,0.59624,-1.2267,-1.88288,4.23648,-109.67776,32.915
34331,4369910,0,-701,713,876,-5829,7876,3822,1860,-317,-4442,-754,732,818,-5567,7843,3645,1668,2474,-1296,-48,192,-3728,34.06,0.9607500616827042,31.76,0.9697113249444856,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9652306933135949,39.00044352213542,-76.1043701171875,-5.0321059278,5.118247541400001,6.2883377928,-5.4125647212,5.2546384296,5.8719866604,-7.1214442785375,9.622318603150001,4.669439017425,-6.801351912612501,9.5820016257625,4.4531934114375,1.0788,-0.18386,-2.57636,0.96744,1.43492,-0.75168,-5.2223353244999995,5.1864429855,6.080162226600001,-6.961398095575,9.60216011445625,4.561316214431249,1.02312,0.62553,-1.66402,-1.41216,5.64864,-109.67776,32.910000000000004
34332,4370060,0,-804,821,914,-7990,6430,5078,2363,-552,-4701,-801,827,878,-7714,6365,4843,2326,2351,-2047,-96,208,-3648,34.05,0.9605822847273624,31.72,0.9697211941771527,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9651517394522575,39.00044352213542,-76.1043701171875,-5.7714881112,5.8935220638,6.561119569200001,-5.7499527078,5.9365928706,6.302694728400001,-9.761595434125,7.8557019576250005,6.203927611325001,-9.424398895975001,7.7762897294375,5.9168218632625,1.37054,-0.32016,-2.7265800000000002,1.34908,1.36358,-1.18726,-5.7607204095,5.9150574672000005,6.431907148800001,-9.59299716505,7.81599584353125,6.060374737293751,1.35981,0.52171,-1.9569200000000002,-2.82432,6.11936,-107.32416,32.885
34333,4370211,0,-878,998,920,-7812,8120,5664,2363,-552,-4701,-871,1018,848,-7552,8040,5463,2650,1923,-1957,-128,144,-3648,34.04,0.9609770540340488,31.7,0.9684776708610906,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9647273624475696,39.00044352213542,-76.1043701171875,-6.302694728400001,7.1641108644000004,6.604190376,-6.2524454538,7.3076802204,6.0873406944,-9.544128101550001,9.9204198905,6.9198593916,-9.2264791888,9.8226817635,6.6742923475125,1.37054,-0.32016,-2.7265800000000002,1.537,1.11534,-1.13506,-6.2775700911,7.2358955424,6.3457655352,-9.385303645175,9.871550827,6.7970758695562505,1.45377,0.39759,-1.9308200000000002,-3.76576,4.23648,-107.32416,32.87
34334,4370361,0,-819,957,723,-4608,12106,4650,2611,-977,-4523,-814,966,768,-4356,12021,4567,2920,1577,-1747,-96,96,-3616,34.02,0.9594177152726376,31.7,0.9684184554650876,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9639180853688627,39.00044352213542,-76.1043701171875,-5.8791651282,6.8697936846,5.1900322194,-5.8432727892,6.9343998948,5.5130632704,-5.6297161152,14.790222068275,5.681028631875,-5.32184101515,14.686375308337501,5.5796253251125005,1.51438,-0.56666,-2.6233400000000002,1.6936,0.91466,-1.01326,-5.8612189587,6.9020967897,5.3515477448999995,-5.475778565175,14.738298688306251,5.63032697849375,1.60399,0.174,-1.8183000000000002,-2.82432,2.82432,-106.38272,32.86
34335,4370512,0,-148,1063,808,-1593,18065,1978,2938,-1258,-4350,-186,1089,673,-1317,18115,2013,2920,1577,-1747,-192,-16,-3600,34.01,0.9590328151986184,31.7,0.9675499629903777,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9632913890944981,39.00044352213542,-76.1043701171875,-1.0624132344000001,7.6307112714,5.8002019824,-1.3351950108000001,7.8173514342,4.8311088294,-1.9462104538875,22.0704908031875,2.416575190075,-1.6090139157375,22.1315771325625,2.4593356206375003,1.70404,-0.72964,-2.523,1.6936,0.91466,-1.01326,-1.1988041226000001,7.7240313528,5.315655405899999,-1.7776121848125,22.101033967875,2.4379554053562504,1.69882,0.09251000000000004,-1.7681300000000002,-5.64864,-0.47072,-105.912,32.855
34336,4370662,0,512,1111,553,-1370,16191,905,3710,-1370,-3992,464,1112,492,-1149,16035,959,3577,1393,-1549,-128,-144,-3776,33.99,0.9608092770787072,31.69,0.9699580557611646,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9653836664199359,39.00044352213542,-76.1043701171875,3.6753755136,7.975277725800001,3.9696926934000003,3.3308090592,7.9824561936,3.5318061576,-1.673765424875,19.7809751782125,1.1056625616875,-1.4037638490375,19.5903858305625,1.1716357974125,2.1518,-0.7946,-2.31536,2.07466,0.80794,-0.89842,3.5030922864000003,7.9788669597,3.7507494255000005,-1.53876463695625,19.6856805043875,1.13864917955,2.11323,0.006670000000000009,-1.60689,-3.76576,-4.23648,-111.08992,32.84
34337,4370812,0,503,1097,-385,-1098,14128,867,3863,-1434,-3314,463,1125,-415,-876,14105,897,3992,1279,-847,-128,-192,-4048,33.96,0.962960769800148,31.66,0.972139156180607,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9675499629903774,39.00044352213542,-76.1043701171875,3.6107693034,7.874779176600001,-2.763710103,3.3236305914,8.075776275,-2.979064137,-1.341455793075,17.2605532282,1.0592369513625,-1.07023249065,17.2324535166875,1.0958887489875,2.24054,-0.83172,-1.92212,2.31536,0.74182,-0.49126000000000003,3.4671999474,7.975277725800001,-2.87138712,-1.2058441418624999,17.246503372443748,1.077562850175,2.27795,-0.04494999999999999,-1.20669,-3.76576,-5.64864,-119.09216,32.81
34338,4370963,0,-100,1105,-1269,-783,20000,-211,3863,-1434,-3314,-40,1075,-1341,-569,19979,-135,3992,1279,-847,-144,-16,-4176,33.95,0.9616876387860844,31.66,0.9707574636072044,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9662225511966445,39.00044352213542,-76.1043701171875,-0.71784678,7.932206919,-9.109475638200001,-0.287138712,7.716852885000001,-9.626325319800001,-0.9566119180125,24.43453175,-0.2577843099625,-0.6951624282875001,24.408875491662503,-0.1649330893125,2.24054,-0.83172,-1.92212,2.31536,0.74182,-0.49126000000000003,-0.502492746,7.824529902,-9.367900479000001,-0.82588717315,24.421703620831252,-0.2113586996375,2.27795,-0.04494999999999999,-1.20669,-4.23648,-0.47072,-122.85792000000001,32.805
34339,4371113,0,-587,1104,-1050,-1524,14259,-3327,3364,-1405,-2669,-579,1116,-1108,-1377,14071,-3371,3591,1323,-161,-112,64,-4176,33.97,0.9613816925734024,31.66,0.9705600789538612,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9659708857636318,39.00044352213542,-76.1043701171875,-4.2137605986,7.9250284512,-7.53739119,-4.156332856200001,8.0111700648,-7.9537423224,-1.86191131935,17.420599411162502,-4.0646843566125,-1.6823175109875002,17.1909148127125,-4.1184403264625,1.95112,-0.8149,-1.54802,2.08278,0.76734,-0.09338,-4.1850467274000005,7.9680992580000005,-7.745566756200001,-1.7721144151687502,17.305757111937503,-4.0915623415375,2.01695,-0.023779999999999968,-0.8207,-3.29504,1.88288,-122.85792000000001,32.815
34340,4371264,0,-811,933,-792,-3419,9272,-5560,2960,-1325,-2573,-890,954,-868,-3298,9099,-5666,3035,1386,8,-112,160,-4176,33.97,0.9618850234394276,31.61,0.971093017517888,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9664890204786578,39.00044352213542,-76.1043701171875,-5.8217373858000006,6.6975104574,-5.6853464976,-6.388836342,6.848258281200001,-6.2309100504,-4.1770832026625,11.327848919300001,-6.7927998265000005,-4.029254285575,11.1164902196625,-6.922302844775,1.7168,-0.7685,-1.49234,1.7603,0.80388,0.00464,-6.1052868639,6.7728843693,-5.958128274,-4.10316874411875,11.22216956948125,-6.857551335637501,1.73855,0.01769000000000004,-0.74385,-3.29504,4.7072,-122.85792000000001,32.79
34341,4371414,0,-954,876,-728,-4800,11825,-4783,2836,-1184,-2382,-961,908,-788,-4630,11514,-4979,2996,1523,199,-160,176,-4096,33.97,0.9623784850727856,31.6,0.971458179126573,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9669183320996793,39.00044352213542,-76.1043701171875,-6.848258281200001,6.2883377928,-5.2259245584,-6.8985075558,6.5180487624,-5.6566326264,-5.864287620000001,14.446916897187501,-5.843518268012501,-5.656594100125,14.066959928475,-6.0829766791625,1.6448800000000001,-0.68672,-1.38156,1.7376800000000001,0.88334,0.11542,-6.873382918500001,6.4031932776,-5.4412785924,-5.7604408600625,14.25693841283125,-5.963247473587501,1.6912800000000001,0.09831000000000001,-0.6330699999999999,-4.7072,5.17792,-120.50432,32.785
34342,4371564,0,-1155,972,-441,-5159,16582,-1604,2836,-1184,-2382,-1169,977,-450,-4948,16500,-1674,2996,1523,199,-128,240,-3984,33.97,0.9631285467554898,31.58,0.9724747100912904,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9678016284233901,39.00044352213542,-76.1043701171875,-8.291130309,6.977470701600001,-3.1657042998000002,-8.3916288582,7.013363040600001,-3.2303105100000002,-6.302887464912501,20.258670273925002,-1.95964944635,-6.0451031549500005,20.15848869375,-2.0451703074750003,1.6448800000000001,-0.68672,-1.38156,1.7376800000000001,0.88334,0.11542,-8.3413795836,6.995416871100001,-3.1980074049000002,-6.17399530993125,20.208579483837504,-2.0024098769125,1.6912800000000001,0.09831000000000001,-0.6330699999999999,-3.76576,7.0608,-117.20928,32.775
34343,4371715,0,-1113,976,-13,-5194,11463,272,2095,-921,-2585,-1111,973,-47,-4973,11347,151,2320,1790,116,-144,304,-3840,33.98,0.963691093017518,31.57,0.9731458179126572,3900.026611328125,-7606.26220703125,286.70001220703125,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9684184554650876,39.00044352213542,-76.1043701171875,-7.9896346614,7.0061845728000005,-0.0933200814,-7.975277725800001,6.9846491694,-0.3373879866,-6.345647895475,14.0046518725125,0.3323096318,-6.0756463196375,13.862931588362502,0.18448071471250002,1.2151,-0.53418,-1.4993,1.3456,1.0382,0.06728,-7.982456193600001,6.9954168711,-0.21535403400000003,-6.21064710755625,13.933791730437502,0.25839517325625,1.2803499999999999,0.25201,-0.71601,-4.23648,8.94368,-112.9728,32.775
34344,4371865,0,-920,854,39,-5201,2792,-66,1703,-737,-3108,-929,855,7,-5040,2677,-274,1830,2014,-470,-48,112,-3856,33.98,0.9642339008142116,31.58,0.973747841105354,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9689908709597828,39.000569661458336,-76.10436197916667,-6.604190376,6.1304115012,0.2799602442,-6.6687965862,6.137589969,0.050249274600000005,-6.3541999815875005,3.4110606323000003,-0.080633954775,-6.157502001,3.2705620747375,-0.334753084975,0.98774,-0.42746,-1.80264,1.0614,1.16812,-0.2726,-6.6364934811000005,6.134000735100001,0.1651047594,-6.25585099129375,3.3408113535187502,-0.207693519875,1.02457,0.37033000000000005,-1.03762,-1.41216,3.29504,-113.44352,32.78
34345,4372016,0,-781,912,-230,-4610,-3689,-982,1724,-633,-2936,-806,907,-253,-4536,-3798,-1250,1818,2140,-298,-160,224,-3824,33.98,0.9645398470268935,31.59,0.9734616333580064,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.96900074019245,39.000569661458336,-76.10436197916667,-5.6063833518,6.5467626336,-1.651047594,-5.7858450468000004,6.5108702946,-1.8161523534000001,-5.632159568375,-4.5069493812875,-1.1997355089250001,-5.5417518009,-4.6401175793250005,-1.527158234375,0.99992,-0.36714,-1.70288,1.05444,1.2412,-0.17284,-5.6961141993,6.5288164641,-1.7335999737,-5.5869556846375,-4.57353348030625,-1.3634468716500001,1.02718,0.43703000000000003,-0.9378599999999999,-4.7072,6.59008,-112.50208,32.785
34346,4372166,0,-631,998,-609,-3437,-11360,-1828,1724,-633,-2936,-642,989,-629,-3438,-11503,-2142,1818,2140,-298,-32,48,-4016,33.95,0.9643325931408832,31.59,0.9733135948679992,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9688230940044411,39.000569661458336,-76.10436197916667,-4.5296131818,7.1641108644000004,-4.3716868902,-4.6085763276,7.0995046542,-4.5152562462,-4.1990742812375,-13.878814034000001,-2.23331620195,-4.200296007825,-14.0535209360125,-2.6169383504250003,0.99992,-0.36714,-1.70288,1.05444,1.2412,-0.17284,-4.5690947547,7.131807759300001,-4.4434715682,-4.19968514453125,-13.96616748500625,-2.4251272761875002,1.02718,0.43703000000000003,-0.9378599999999999,-0.94144,1.41216,-118.15072,32.77
34347,4372316,0,-532,974,-529,-1667,-10642,-1389,2303,-625,-2166,-556,971,-563,-1686,-10833,-1654,2410,2168,465,-112,48,-4064,33.94,0.9634838391315076,31.59,0.9733530717986676,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9684184554650876,39.000569661458336,-76.10436197916667,-3.8189448696,6.9918276372,-3.7974094662,-3.9912280968,6.9702922338,-4.0414773714,-2.0366182213625,-13.001614344175001,-1.6969782300375,-2.059831026525,-13.2349641223875,-2.020735775725,1.33574,-0.3625,-1.25628,1.3978,1.2574400000000001,0.2697,-3.9050864832,6.9810599355,-3.9194434188000002,-2.0482246239437503,-13.118289233281251,-1.8588570028812499,1.3667699999999998,0.44747000000000003,-0.49329,-3.29504,1.41216,-119.56288,32.765
34348,4372467,0,-144,1064,-725,-962,-6496,102,3385,-516,-1864,-173,1076,-733,-934,-6603,-77,3482,2234,725,-80,-64,-4032,33.92,0.9649543547989144,31.56,0.9737182334073524,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9693362941031334,39.000569661458336,-76.10436197916667,-1.0336993632,7.6378897392,-5.204389155,-1.2418749294,7.7240313528,-5.2618168974,-1.175300977175,-7.936335912400001,0.12461611192500001,-1.141092632725,-8.0670606572625,-0.09407294723750001,1.9633,-0.29928,-1.08112,2.01956,1.29572,0.4205,-1.1377871463,7.680960546,-5.2331030262,-1.15819680495,-8.00169828483125,0.01527158234375,1.9914299999999998,0.49822,-0.33031000000000005,-2.3536,-1.88288,-118.62144,32.74
34349,4372617,0,170,1011,-913,-969,-7667,-133,4015,-438,-2047,203,1017,-930,-951,-7747,-320,4130,2287,503,-144,-64,-4128,33.89,0.965358993338268,31.56,0.9743103873673822,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9698346903528251,39.000569661458336,-76.10436197916667,1.220339526,7.2574309458,-6.5539411014,1.4572289634,7.300501752600001,-6.675975054,-1.1838530632875,-9.366977746362501,-0.1624896361375,-1.1618619847125,-9.4647158733625,-0.39095250800000003,2.3287,-0.25404,-1.18726,2.3954,1.32646,0.29174,1.3387842447,7.278966349200001,-6.614958077700001,-1.1728575239999999,-9.4158468098625,-0.27672107206875,2.36205,0.53621,-0.44776,-4.23648,-1.88288,-121.44576,32.725
34350,4372767,0,499,1132,-1086,494,-14365,-2493,4015,-438,-2047,664,1139,-1219,393,-14381,-2747,4130,2287,503,-224,-160,-4144,33.88,0.965970885763632,31.56,0.975109795213422,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.970540340488527,39.000569661458336,-76.10436197916667,3.5820554322000002,8.1260255496,-7.7958160308,4.766502619200001,8.1762748242,-8.7505522482,0.603532934225,-17.5501024294375,-3.0457643826375,0.4801385488875,-17.5696500548375,-3.3560829358625,2.3287,-0.25404,-1.18726,2.3954,1.32646,0.29174,4.174279025700001,8.1511501869,-8.2731841395,0.54183574155625,-17.5598762421375,-3.20092365925,2.36205,0.53621,-0.44776,-6.59008,-4.7072,-121.91648,32.72
34351,4372918,0,511,-547,-2480,3195,-15020,-1189,4754,-275,-2925,618,-557,-1325,3375,-15221,-1222,4811,2411,-487,-256,-32,-4272,33.87,0.9689513940291142,31.56,0.9779817419195658,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.97346656797434,39.000569661458336,-76.10436197916667,3.6681970458,-3.9266218866,-17.802600144,4.4362931004,-3.9984065646,-9.511469835,3.9034164470625003,-18.35033334425,-1.4526329125375002,4.123327232812501,-18.5959003883375,-1.492949889925,2.75732,-0.1595,-1.6965000000000001,2.79038,1.39838,-0.28246,4.0522450731,-3.9625142256,-13.6570349895,4.0133718399375,-18.47311686629375,-1.47279140123125,2.77385,0.61944,-0.98948,-7.53152,-0.94144,-125.68224000000001,32.714999999999996
34352,4373068,0,584,1476,382,2922,-13191,4622,4401,-48,-4344,617,1420,461,2862,-13206,4537,4371,2648,-1972,-208,-64,-3776,33.86,0.9677572168763878,31.56,0.976708610905502,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9722329138909449,39.000569661458336,-76.10436197916667,4.1922251952,10.5954184728,2.7421746996,4.4291146326,10.193424276,3.3092736558,3.569885088675,-16.1157954157125,5.646820287425,3.4965814934250004,-16.134121314525,5.5429735274875,2.55258,-0.02784,-2.51952,2.53518,1.53584,-1.14376,4.3106699139,10.3944213744,3.0257241777,3.53323329105,-16.12495836511875,5.59489690745625,2.5438799999999997,0.754,-1.8316400000000002,-6.11936,-1.88288,-111.08992,32.71
34353,4373219,0,388,1277,767,-638,-11334,5647,3218,-27,-5034,379,1310,709,-606,-11340,5438,4371,2648,-1972,-224,-112,-3776,33.85,0.967776955341722,31.57,0.9764125339254872,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9720947446336046,39.000569661458336,-76.10436197916667,2.7852455064,9.1669033806,5.5058848026,2.7206392962,9.403792818000001,5.0895336702,-0.779461562825,-13.847049142725,6.8990900396125,-0.740366312025,-13.854379502250001,6.643749182825,1.86644,-0.01566,-2.91972,2.53518,1.53584,-1.14376,2.7529424013,9.285348099300002,5.297709236399999,-0.759913937425,-13.850714322487502,6.77141961121875,2.20081,0.76009,-2.03174,-6.59008,-3.29504,-111.08992,32.71
34354,4373369,0,-109,1294,864,-1483,-9912,2892,3218,-27,-5034,-119,1298,850,-1411,-9970,2655,3116,2667,-2412,-160,-16,-3648,33.85,0.9681125092524056,31.56,0.9766691339748336,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9723908216136196,39.000569661458336,-76.10436197916667,-0.7824529902,9.2889373332,6.2021961792,-0.8542376682,9.3176512044,6.10169763,-1.8118205292625,-12.1097539353,3.53323329105,-1.7238562149625,-12.180614077375001,3.2436840898125,1.86644,-0.01566,-2.91972,1.80728,1.54686,-1.39896,-0.8183453292,9.3032942688,6.151946904600001,-1.7678383721125002,-12.145184006337502,3.38845869043125,1.8368600000000002,0.7656,-2.15934,-4.7072,-0.47072,-107.32416,32.705
34355,4373519,0,-292,1231,887,878,-8887,-471,2131,-66,-4726,-305,1242,878,911,-8992,-650,2074,2690,-2010,-176,-16,-3728,33.84,0.9684480631630892,31.56,0.9774882802862076,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9729681717246483,39.000569661458336,-76.10436197916667,-2.0961125976,8.8366938618,6.367300938600001,-2.1894326790000003,8.9156570076,6.302694728400001,1.072675943825,-10.8574841831125,-0.5754332227125001,1.1129929212125,-10.9857654748,-0.794122281875,1.23598,-0.03828,-2.74108,1.20292,1.5602,-1.1658,-2.1427726383000003,8.8761754347,6.334997833500001,1.09283443251875,-10.92162482895625,-0.68477775229375,1.2194500000000001,0.76096,-1.95344,-5.17792,-0.47072,-109.67776,32.7
34356,4373670,0,-967,1053,557,1935,-7890,1093,1533,-12,-4062,-893,1075,580,1931,-7930,916,1603,2775,-1257,-16,128,-3760,33.85,0.969188255613126,31.56,0.977873180360227,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9735307179866766,39.000569661458336,-76.10436197916667,-6.9415783626000005,7.558926593400001,3.9984065646,-6.4103717454,7.716852885000001,4.163511324,2.3640409468125,-9.639422775375001,1.3353471601375,2.3591540404625,-9.688291838875001,1.11910155415,0.88914,-0.00696,-2.35596,0.92974,1.6095,-0.72906,-6.675975054,7.6378897392,4.0809589443,2.3615974936375004,-9.663857307125001,1.22722435714375,0.90944,0.8012699999999999,-1.54251,-0.47072,3.76576,-110.6192,32.705
34357,4373820,0,-2023,17,741,337,-4810,6062,1364,202,-3357,-2090,18,687,444,-4816,5973,1603,2775,-1257,96,480,-3648,33.84,0.9691981248457932,31.56,0.9780508265482358,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9736244756970145,39.000569661458336,-76.10436197916667,-14.5220403594,0.12203395260000001,5.3192446398,-15.002997702,0.1292124204,4.9316073786,0.4117218599875,-5.876504885875001,7.406106573425,0.5424466048500001,-5.8838352454,7.2973729071375,0.79112,0.11716,-1.94706,0.92974,1.6095,-0.72906,-14.7625190307,0.1256231865,5.1254260092,0.47708423241875003,-5.8801700656375,7.35173974028125,0.86043,0.8633299999999999,-1.33806,2.82432,14.1216,-107.32416,32.7
34358,4373971,0,-978,-1639,1965,2871,-7938,2916,1364,202,-3357,-898,-1669,2016,2905,-7984,2850,1513,3151,-592,496,32,-3424,33.83,0.9697113249444856,31.53,0.9783172958302492,3900.0341796875,-7606.26171875,226.3000030517578,12.194717407226562,0,0.0,0.0,0.0,0.0,3.803680391952774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9740143103873674,39.000569661458336,-76.10436197916667,-7.0205415084,-11.7655087242,14.105689227000001,-6.4462640844,-11.9808627582,14.471791084800001,3.5075770327125,-9.698065651575,3.5625547291500004,3.5491157366875004,-9.754265074600001,3.4819207743750002,0.79112,0.11716,-1.94706,0.87754,1.82758,-0.34336,-6.7334027964,-11.8731857412,14.288740155900001,3.5283463847000003,-9.7261653630875,3.5222377517625003,0.83433,0.97237,-1.14521,14.59232,0.94144,-100.73408,32.68
