loc,time,ax,ay,az,temp,press,alt,avalt,avaltdelta,state,wx_raw,wy_raw,wz_raw,pyro
12416448, 4202555, 1.00, -0.00, -0.00, 1947.64, 101324.02, 17.52, 17.39, 0, 2, 12, 45, -34, 34
12416512, 4202655, 1.00, -0.00, -0.00, 1947.39, 101325.80, 17.37, 17.39, 0, 2, 18, 43, -36, 34
12416576, 4202756, 1.00, -0.00, -0.00, 1947.58, 101323.86, 17.53, 17.41, 0, 2, 17, 39, -32, 34
12416640, 4202856, 1.00, 0.00, 0.00, 1947.75, 101322.78, 17.62, 17.42, 0, 2, 14, 46, -33, 34
12416704, 4202956, 1.00, 0.00, 0.00, 1947.39, 101323.74, 17.54, 17.42, 0, 2, 16, 43, -28, 34
12416768, 4203057, 1.00, -0.00, -0.00, 1947.34, 101321.55, 17.72, 17.43, 0, 2, 16, 42, -31, 34
12416832, 4203155, 1.00, -0.00, 0.00, 1947.58, 101324.75, 17.46, 17.46, 0, 2, 12, 44, -29, 34
12416896, 4203255, 1.00, -0.00, 0.00, 1947.67, 101326.14, 17.34, 17.48, 0, 2, 13, 41, -28, 34
12416960, 4203356, 1.00, -0.00, 0.00, 1947.69, 101327.96, 17.19, 17.46, 0, 2, 16, 40, -28, 34
12417024, 4203454, 1.00, -0.00, -0.00, 1947.47, 101329.22, 17.08, 17.46, 0, 2, 13, 43, -35, 34
12417088, 4203554, 1.00, -0.00, -0.00, 1947.50, 101324.28, 17.49, 17.43, 0, 2, 14, 45, -31, 34
12417152, 4203655, 1.00, -0.00, 0.00, 1947.47, 101325.69, 17.38, 17.44, 0, 2, 17, 47, -32, 34
12417216, 4203755, 0.99, -0.00, 0.00, 1947.47, 101326.28, 17.33, 17.41, 0, 2, 15, 45, -31, 34
12417280, 4203853, 1.00, -0.00, 0.00, 1947.25, 101324.88, 17.44, 17.42, 0, 2, 17, 44, -33, 34
12417344, 4203954, 0.99, -0.00, 0.00, 1947.31, 101324.11, 17.51, 17.41, 0, 2, 13, 40, -31, 34
12417408, 4204054, 1.00, -0.00, 0.00, 1947.47, 101327.16, 17.25, 17.41, 0, 2, 8, 38, -34, 34
12417472, 4204152, 1.00, 0.00, -0.00, 1947.17, 101333.24, 16.75, 17.40, 0, 2, 17, 42, -27, 34
12417536, 4204253, 1.00, -0.00, -0.00, 1947.23, 101330.71, 16.96, 17.36, 0, 2, 10, 44, -26, 34
12417600, 4204353, 1.00, -0.01, -0.00, 1947.25, 101324.00, 17.52, 17.36, 0, 2, 14, 40, -27, 34
12417664, 4204453, 1.00, -0.00, 0.00, 1947.28, 101328.17, 17.17, 17.37, 0, 2, 14, 41, -31, 34
12417728, 4204552, 1.00, -0.01, 0.00, 1947.28, 101323.17, 17.58, 17.36, 0, 2, 19, 45, -30, 34
12417792, 4204652, 0.99, 0.00, 0.00, 1947.12, 101326.66, 17.30, 17.36, 0, 2, 23, 42, -31, 34
12417856, 4204752, 1.00, 0.00, -0.00, 1947.06, 101326.80, 17.28, 17.36, 0, 2, 14, 40, -34, 34
12417920, 4204851, 1.00, 0.00, -0.00, 1947.03, 101323.21, 17.58, 17.35, 0, 2, 19, 43, -34, 34
12417984, 4204951, 1.00, 0.00, -0.00, 1947.09, 101325.10, 17.43, 17.34, 0, 2, 13, 43, -29, 34
12418048, 4205053, 1.00, -0.00, 0.00, 1947.03, 101328.78, 17.12, 17.34, 0, 2, 10, 45, -27, 34
12418112, 4205152, 1.00, -0.00, 0.00, 1946.98, 101329.27, 17.08, 17.31, 0, 2, 4, 43, -26, 34
12418176, 4205250, 1.00, -0.01, -0.00, 1947.09, 101325.10, 17.43, 17.29, 0, 2, 12, 43, -28, 34
12418240, 4205350, 1.00, -0.00, 0.00, 1947.06, 101327.10, 17.26, 17.29, 0, 2, 16, 38, -30, 34
12418304, 4205451, 1.00, -0.00, -0.00, 1946.93, 101322.38, 17.65, 17.30, 0, 2, 8, 40, -35, 34
12418368, 4205549, 1.00, 0.00, 0.00, 1947.01, 101326.67, 17.29, 17.33, 0, 2, 19, 43, -36, 34
12418432, 4205651, 1.00, -0.00, -0.00, 1947.12, 101328.13, 17.17, 17.32, 0, 2, 22, 41, -31, 34
12418496, 4205750, 1.00, 0.00, 0.01, 1947.03, 101329.08, 17.09, 17.31, 0, 2, 13, 39, -27, 34
12418560, 4205850, 1.00, -0.00, 0.00, 1947.09, 101330.39, 16.98, 17.29, 0, 2, 15, 44, -30, 34
12418624, 4205948, 1.00, -0.00, 0.00, 1947.01, 101327.55, 17.22, 17.27, 0, 2, 10, 37, -28, 34
12418688, 4206049, 1.00, -0.00, -0.00, 1946.84, 101328.10, 17.18, 17.26, 0, 2, 1, 44, -30, 34
12418752, 4206147, 1.00, -0.01, -0.00, 1947.09, 101335.99, 16.52, 17.25, 0, 2, 4, 41, -35, 34
12418816, 4206247, 1.00, 0.00, -0.00, 1946.73, 101331.94, 16.86, 17.24, 0, 2, 16, 45, -34, 34
12418880, 4206350, 1.00, -0.00, -0.00, 1946.49, 101328.14, 17.17, 17.24, 0, 2, 22, 51, -32, 34
12418944, 4206448, 1.00, -0.00, 0.00, 1946.84, 101330.14, 17.01, 17.22, 0, 2, 22, 48, -24, 34
12419008, 4206548, 1.00, -0.00, 0.00, 1946.49, 101327.25, 17.25, 17.21, 0, 2, 14, 49, -27, 34
12419072, 4206647, 1.00, -0.00, 0.01, 1946.76, 101328.75, 17.12, 17.19, 0, 2, 19, 41, -34, 34
12419136, 4206747, 1.00, -0.00, 0.00, 1946.68, 101327.41, 17.23, 17.18, 0, 2, 10, 42, -35, 34
12419200, 4206848, 1.00, 0.00, -0.00, 1946.68, 101328.58, 17.14, 17.18, 0, 2, 6, 43, -30, 34
12419264, 4206946, 1.00, -0.00, -0.00, 1946.62, 101331.71, 16.88, 17.16, 0, 2, 8, 42, -26, 34
12419328, 4207046, 1.00, -0.01, -0.00, 1946.73, 101331.35, 16.91, 17.13, 0, 2, 16, 45, -29, 34
12419392, 4207149, 1.00, -0.00, -0.00, 1946.57, 101324.24, 17.50, 17.12, 0, 2, 16, 44, -37, 34
12419456, 4207247, 1.00, -0.01, 0.00, 1946.57, 101328.94, 17.11, 17.14, 0, 2, 17, 46, -30, 34
12419520, 4207347, 1.00, 0.00, 0.00, 1946.54, 101332.10, 16.84, 17.13, 0, 2, 20, 39, -30, 34
12419584, 4207448, 1.00, -0.00, -0.00, 1946.35, 101327.85, 17.20, 17.11, 0, 2, 26, 41, -33, 34
12419648, 4207548, 1.00, -0.00, -0.00, 1946.46, 101321.61, 17.72, 17.08, 0, 2, 11, 45, -27, 34
12419712, 4207646, 1.00, 0.00, 0.00, 1946.49, 101320.21, 17.83, 17.10, 0, 2, 4, 44, -26, 34
12419776, 4207749, 1.00, -0.00, 0.00, 1946.16, 101329.44, 17.06, 17.14, 0, 2, 15, 48, -29, 34
12419840, 4207847, 1.00, -0.00, 0.00, 1946.73, 101328.11, 17.18, 17.14, 0, 2, 22, 43, -39, 34
12419904, 4207947, 1.00, -0.00, -0.00, 1946.76, 101327.28, 17.24, 17.15, 0, 2, 15, 41, -40, 34
12419968, 4208050, 1.00, 0.00, -0.00, 1946.18, 101323.91, 17.52, 17.15, 0, 2, 11, 39, -35, 34
12420032, 4208148, 1.00, 0.00, -0.00, 1946.27, 101326.77, 17.29, 17.16, 0, 2, 18, 47, -28, 34
12420096, 4208248, 1.00, 0.00, -0.00, 1946.35, 101323.14, 17.59, 17.20, 0, 2, 18, 45, -28, 34
12420160, 4208351, 1.00, -0.00, -0.00, 1946.27, 101320.89, 17.77, 17.24, 0, 2, 6, 45, -25, 34
12420224, 4208449, 1.00, -0.01, 0.00, 1946.57, 101324.83, 17.45, 17.27, 0, 2, 19, 43, -30, 34
12420288, 4208549, 1.00, -0.00, -0.00, 1946.18, 101322.74, 17.62, 17.29, 0, 2, 14, 37, -35, 34
12420352, 4208652, 1.00, -0.00, -0.00, 1946.18, 101323.91, 17.52, 17.31, 0, 2, 17, 39, -31, 34
12420416, 4208750, 1.00, 0.00, -0.00, 1946.24, 101325.82, 17.37, 17.33, 0, 2, 12, 45, -34, 34
12420480, 4208850, 1.00, -0.00, 0.00, 1946.18, 101325.67, 17.38, 17.34, 0, 2, 15, 45, -26, 34
12420544, 4208953, 1.00, 0.00, 0.00, 1946.16, 101324.74, 17.46, 17.35, 0, 2, 14, 46, -21, 34
12420608, 4209053, 1.00, -0.01, 0.00, 1946.02, 101324.44, 17.48, 17.38, 0, 2, 8, 46, -27, 34
12420672, 4209154, 1.00, -0.01, 0.00, 1946.32, 101324.85, 17.45, 17.41, 0, 2, 17, 39, -30, 34
12420736, 4209254, 1.00, -0.00, 0.00, 1946.07, 101326.35, 17.32, 17.40, 0, 2, 20, 38, -30, 34
12420800, 4209354, 1.00, -0.00, -0.00, 1946.21, 101328.67, 17.13, 17.41, 0, 2, 15, 48, -34, 34
12420864, 4209455, 1.00, 0.00, -0.00, 1946.13, 101325.58, 17.39, 17.43, 0, 2, 15, 51, -35, 34
12420928, 4209553, 1.00, 0.00, 0.00, 1946.07, 101323.69, 17.54, 17.44, 0, 2, 14, 51, -28, 34
12420992, 4209653, 1.00, -0.00, 0.00, 1946.13, 101323.82, 17.53, 17.43, 0, 2, 19, 45, -32, 34
12421056, 4209754, 1.00, -0.01, 0.00, 1946.10, 101321.69, 17.71, 17.41, 0, 2, 15, 39, -32, 34
12421120, 4209854, 0.99, 0.00, 0.00, 1946.10, 101322.28, 17.66, 17.45, 0, 2, 11, 38, -34, 34
12421184, 4209952, 1.00, -0.00, -0.00, 1945.94, 101324.53, 17.47, 17.47, 0, 2, 12, 41, -30, 34
12421248, 4210053, 1.00, 0.00, -0.00, 1946.10, 101326.11, 17.34, 17.48, 0, 2, 13, 46, -29, 34
12421312, 4210153, 1.00, -0.00, -0.00, 1945.80, 101326.60, 17.30, 17.47, 0, 2, 12, 43, -28, 34
12421376, 4210251, 1.00, -0.01, 0.00, 1945.75, 101324.71, 17.46, 17.47, 0, 2, 15, 47, -34, 34
12421440, 4210352, 1.00, -0.00, 0.00, 1945.72, 101321.41, 17.73, 17.47, 0, 2, 18, 47, -33, 34
12421504, 4210452, 1.00, 0.00, 0.00, 1945.33, 101322.60, 17.63, 17.47, 0, 2, 13, 40, -32, 34
12421568, 4210552, 1.00, -0.00, 0.00, 1945.53, 101323.05, 17.60, 17.47, 0, 2, 6, 32, -32, 34
12421632, 4210651, 1.00, -0.00, -0.00, 1945.66, 101325.99, 17.35, 17.47, 0, 2, 17, 41, -25, 34
12421696, 4210751, 1.00, 0.00, 0.00, 1945.77, 101327.11, 17.26, 17.46, 0, 2, 19, 39, -23, 34
12421760, 4210851, 1.00, -0.01, -0.00, 1945.42, 101326.00, 17.35, 17.46, 0, 2, 14, 45, -23, 34
12421824, 4210952, 1.00, -0.00, 0.00, 1945.44, 101328.14, 17.17, 17.46, 0, 2, 12, 45, -29, 34
12421888, 4211050, 1.00, -0.00, 0.00, 1945.69, 101324.27, 17.49, 17.44, 0, 2, 12, 48, -33, 34
12421952, 4211152, 1.00, -0.00, -0.00, 1945.31, 101323.42, 17.56, 17.44, 0, 2, 15, 43, -37, 34
12422016, 4211253, 1.00, 0.00, -0.00, 1945.31, 101327.25, 17.25, 17.45, 0, 2, 12, 42, -31, 34
12422080, 4211351, 1.00, 0.00, -0.00, 1945.64, 101328.27, 17.16, 17.45, 0, 2, 16, 43, -31, 34
12422144, 4211451, 1.00, -0.00, 0.00, 1945.44, 101320.78, 17.79, 17.45, 0, 2, 15, 46, -29, 34
12422208, 4211552, 0.99, -0.00, 0.00, 1945.39, 101324.47, 17.48, 17.47, 0, 2, 6, 47, -24, 34
12422272, 4211650, 1.00, -0.01, 0.00, 1945.53, 101327.75, 17.20, 17.46, 0, 2, 12, 44, -30, 34
12422336, 4211752, 1.00, -0.00, -0.00, 1945.17, 101323.69, 17.54, 17.45, 0, 2, 18, 42, -27, 34
12422400, 4211853, 1.00, -0.00, -0.00, 1945.28, 101324.53, 17.47, 17.44, 0, 2, 16, 43, -31, 34
12422464, 4211953, 1.00, -0.00, -0.00, 1945.20, 101324.92, 17.44, 17.43, 0, 2, 11, 50, -40, 34
12422528, 4212051, 1.00, 0.00, -0.00, 1945.33, 101326.42, 17.32, 17.43, 0, 2, 21, 51, -32, 34
12422592, 4212152, 1.00, -0.00, 0.00, 1945.47, 101320.25, 17.83, 17.43, 0, 2, 22, 45, -26, 34
12422656, 4212250, 1.00, -0.00, 0.00, 1945.36, 101327.96, 17.19, 17.45, 0, 2, 6, 43, -24, 34
12422720, 4212350, 1.00, -0.00, 0.00, 1945.33, 101324.66, 17.46, 17.44, 0, 2, 12, 35, -30, 34
12422784, 4212451, 1.00, 0.00, 0.00, 1945.22, 101325.88, 17.36, 17.43, 0, 2, 15, 39, -29, 34
12422848, 4212551, 1.00, -0.00, -0.01, 1945.11, 101324.44, 17.48, 17.41, 0, 2, 13, 39, -31, 34
12422912, 4212652, 1.00, -0.00, -0.00, 1945.42, 101322.19, 17.67, 17.41, 0, 2, 10, 50, -34, 34
12422976, 4212750, 1.00, 0.00, -0.00, 1945.01, 101325.07, 17.43, 17.42, 0, 2, 19, 57, -29, 34
12423040, 4212850, 1.00, -0.01, 0.00, 1945.09, 101322.33, 17.66, 17.43, 0, 2, 19, 50, -33, 34
12423104, 4212951, 1.00, -0.00, 0.01, 1945.20, 101331.39, 16.90, 17.45, 0, 2, 20, 40, -36, 34
12423168, 4213049, 1.00, -0.00, 0.00, 1945.09, 101326.74, 17.29, 17.43, 0, 2, 14, 41, -33, 34
12423232, 4213149, 1.00, -0.00, -0.00, 1944.95, 101324.05, 17.51, 17.42, 0, 2, 12, 38, -30, 34
12423296, 4213252, 1.00, -0.00, -0.00, 1944.84, 101326.17, 17.34, 17.42, 0, 2, 16, 36, -30, 34
12423360, 4213350, 1.00, -0.00, -0.00, 1944.87, 101319.75, 17.87, 17.43, 0, 2, 8, 47, -27, 34
12423424, 4213452, 1.00, -0.01, -0.00, 1944.95, 101325.22, 17.42, 17.46, 0, 2, 15, 49, -29, 34
12423488, 4213555, 1.00, -0.00, 0.00, 1944.87, 101321.82, 17.70, 17.44, 0, 2, 17, 53, -33, 34
12423552, 4213653, 1.00, -0.00, 0.00, 1944.95, 101321.41, 17.73, 17.45, 0, 2, 16, 45, -35, 34
12423616, 4213755, 1.00, -0.01, 0.00, 1944.84, 101321.75, 17.70, 17.48, 0, 2, 17, 40, -38, 34
12423680, 4213858, 1.00, 0.00, 0.00, 1944.95, 101323.17, 17.58, 17.49, 0, 2, 13, 40, -33, 34
12423744, 4213956, 1.00, 0.00, 0.00, 1944.76, 101323.35, 17.57, 17.49, 0, 2, 11, 42, -27, 34
12423808, 4214056, 1.00, -0.00, -0.00, 1944.48, 101325.38, 17.40, 17.50, 0, 2, 10, 44, -28, 34
12423872, 4214157, 1.00, 0.00, 0.00, 1944.76, 101325.41, 17.40, 17.50, 0, 2, 13, 43, -30, 34
12423936, 4214257, 1.00, -0.00, -0.00, 1944.79, 101321.94, 17.69, 17.48, 0, 2, 17, 41, -34, 34
12424000, 4214355, 1.00, -0.01, -0.00, 1944.90, 101326.30, 17.33, 17.51, 0, 2, 20, 45, -38, 34
12424064, 4214456, 1.00, 0.00, -0.00, 1944.48, 101321.55, 17.72, 17.50, 0, 2, 20, 45, -34, 34
12424128, 4214556, 1.00, 0.00, 0.00, 1944.59, 101327.96, 17.19, 17.52, 0, 2, 22, 44, -36, 34
12424192, 4214657, 1.00, -0.00, 0.00, 1944.70, 101325.57, 17.39, 17.50, 0, 2, 14, 41, -31, 34
12424256, 4214757, 1.00, -0.00, 0.01, 1944.48, 101327.14, 17.25, 17.49, 0, 2, 14, 44, -23, 34
12424320, 4214857, 1.00, -0.00, 0.00, 1944.87, 101329.17, 17.09, 17.48, 0, 2, 4, 46, -24, 34
12424384, 4214958, 1.00, -0.01, -0.00, 1944.59, 101324.72, 17.46, 17.45, 0, 2, 11, 42, -32, 34
12424448, 4215056, 1.00, -0.01, -0.00, 1944.70, 101326.14, 17.34, 17.48, 0, 2, 7, 36, -37, 34
12424512, 4215158, 1.00, -0.00, -0.00, 1944.48, 101329.49, 17.06, 17.48, 0, 2, 20, 42, -35, 34
12424576, 4215259, 1.00, 0.00, 0.00, 1944.40, 101329.00, 17.10, 17.46, 0, 2, 17, 47, -36, 34
12424640, 4215357, 1.00, 0.00, 0.00, 1944.18, 101328.50, 17.14, 17.45, 0, 2, 21, 50, -35, 34
12424704, 4215459, 1.00, 0.00, 0.01, 1944.35, 101329.75, 17.04, 17.41, 0, 2, 14, 50, -29, 34
12424768, 4215560, 1.00, -0.00, 0.00, 1944.35, 101325.05, 17.43, 17.39, 0, 2, 9, 39, -30, 34
12424832, 4215658, 1.00, -0.00, 0.00, 1944.18, 101323.50, 17.56, 17.38, 0, 2, 11, 39, -28, 34
12424896, 4215760, 1.00, -0.00, 0.00, 1944.57, 101322.91, 17.61, 17.37, 0, 2, 9, 40, -34, 34
12424960, 4215861, 1.00, -0.00, -0.01, 1944.43, 101326.11, 17.34, 17.37, 0, 2, 17, 43, -33, 34
12425024, 4215959, 1.00, -0.00, -0.00, 1944.21, 101328.27, 17.16, 17.35, 0, 2, 14, 49, -31, 34
12425088, 4216061, 1.00, 0.00, 0.00, 1944.32, 101325.58, 17.39, 17.33, 0, 2, 13, 48, -35, 34
12425152, 4216162, 1.00, -0.00, 0.01, 1943.99, 101321.02, 17.76, 17.33, 0, 2, 14, 48, -32, 34
12425216, 4216262, 1.00, -0.00, 0.01, 1944.29, 101326.11, 17.34, 17.35, 0, 2, 14, 43, -32, 34
12425280, 4216363, 1.00, 0.00, -0.00, 1944.68, 101331.97, 16.85, 17.33, 0, 2, 7, 35, -31, 34
12425344, 4216461, 1.00, -0.00, -0.00, 1944.15, 101328.14, 17.17, 17.31, 0, 2, 11, 38, -28, 34
12425408, 4216561, 1.00, -0.00, -0.01, 1944.13, 101329.27, 17.08, 17.28, 0, 2, 13, 47, -27, 34
12425472, 4216659, 1.00, -0.00, -0.00, 1944.10, 101324.21, 17.50, 17.28, 0, 2, 19, 50, -29, 34
12425536, 4216760, 1.00, -0.00, 0.00, 1944.10, 101321.27, 17.74, 17.28, 0, 2, 21, 51, -34, 34
12425600, 4216860, 1.00, -0.00, 0.00, 1944.32, 101322.35, 17.65, 17.31, 0, 2, 23, 44, -33, 34
12425664, 4216961, 1.00, 0.00, 0.00, 1944.18, 101323.21, 17.58, 17.34, 0, 2, 18, 47, -38, 34
12425728, 4217061, 1.00, 0.00, 0.00, 1943.72, 101323.32, 17.57, 17.34, 0, 2, 15, 43, -33, 34
12425792, 4217161, 0.99, 0.00, -0.00, 1943.91, 101324.35, 17.49, 17.35, 0, 2, 14, 40, -29, 34
12425856, 4217262, 1.00, -0.00, 0.00, 1944.15, 101322.27, 17.66, 17.38, 0, 2, 14, 42, -26, 34
12425920, 4217360, 1.00, -0.00, 0.00, 1943.99, 101323.96, 17.52, 17.40, 0, 2, 14, 47, -25, 34
12425984, 4217462, 0.99, -0.00, -0.00, 1943.96, 101323.32, 17.57, 17.42, 0, 2, 13, 42, -33, 34
12426048, 4217563, 1.00, -0.00, 0.00, 1943.91, 101319.94, 17.85, 17.45, 0, 2, 19, 43, -35, 34
12426112, 4217661, 1.00, -0.00, 0.00, 1944.02, 101320.78, 17.79, 17.47, 0, 2, 26, 46, -39, 34
12426176, 4217763, 1.00, 0.00, -0.00, 1943.91, 101319.64, 17.88, 17.48, 0, 2, 21, 41, -35, 34
12426240, 4217864, 1.00, 0.00, 0.00, 1943.69, 101316.52, 18.14, 17.50, 0, 2, 12, 45, -35, 34
12426304, 4217962, 1.00, 0.00, 0.00, 1943.55, 101322.66, 17.63, 17.54, 0, 2, 12, 46, -27, 34
12426368, 4218064, 1.00, -0.00, 0.00, 1943.58, 101318.91, 17.94, 17.56, 0, 2, 12, 45, -26, 34
12426432, 4218167, 1.00, -0.00, 0.00, 1943.74, 101319.25, 17.91, 17.59, 0, 2, 6, 44, -25, 34
12426496, 4218265, 1.00, -0.01, -0.00, 1943.91, 101323.47, 17.56, 17.59, 0, 2, 13, 42, -34, 34
12426560, 4218365, 1.00, -0.00, -0.00, 1943.99, 101320.14, 17.84, 17.61, 0, 2, 16, 40, -39, 34
12426624, 4218466, 1.00, -0.00, -0.00, 1943.61, 101322.49, 17.64, 17.65, 0, 2, 15, 47, -35, 34
12426688, 4218566, 1.00, 0.00, 0.00, 1943.85, 101320.67, 17.79, 17.68, 0, 2, 15, 47, -25, 34
12426752, 4218664, 1.00, 0.00, 0.01, 1943.61, 101318.38, 17.98, 17.71, 0, 2, 18, 48, -26, 34
12426816, 4218765, 1.00, -0.00, 0.01, 1943.66, 101323.19, 17.58, 17.74, 0, 2, 13, 43, -30, 34
12426880, 4218865, 1.00, 0.00, 0.00, 1943.52, 101321.13, 17.76, 17.73, 0, 2, 11, 41, -23, 34
12426944, 4218966, 1.00, -0.00, 0.00, 1943.72, 101329.49, 17.06, 17.74, 0, 2, 5, 40, -29, 34
12427008, 4219066, 1.00, -0.00, -0.00, 1943.55, 101321.49, 17.72, 17.71, 0, 2, 15, 35, -36, 34
12427072, 4219166, 1.00, -0.00, -0.00, 1943.41, 101320.57, 17.80, 17.72, 0, 2, 18, 49, -32, 34
12427136, 4219267, 1.00, 0.00, 0.00, 1943.39, 101321.10, 17.76, 17.73, 0, 2, 12, 52, -32, 34
12427200, 4219365, 1.00, -0.00, 0.00, 1943.80, 101321.72, 17.71, 17.74, 0, 2, 17, 45, -25, 34
12427264, 4219465, 1.00, -0.00, 0.00, 1943.69, 101320.92, 17.77, 17.75, 0, 2, 14, 42, -30, 34
12427328, 4219566, 1.00, -0.00, 0.00, 1943.47, 101322.77, 17.62, 17.76, 0, 2, 14, 35, -29, 34
12427392, 4219666, 1.00, 0.00, -0.00, 1943.41, 101325.57, 17.39, 17.74, 0, 2, 9, 36, -29, 34
12427456, 4219764, 1.00, -0.00, -0.00, 1943.63, 101329.60, 17.05, 17.72, 0, 2, 13, 35, -31, 34
12427520, 4219865, 1.00, 0.00, -0.00, 1943.44, 101330.66, 16.96, 17.68, 0, 2, 14, 44, -28, 34
12427584, 4219965, 1.00, -0.00, 0.00, 1943.44, 101325.07, 17.43, 17.62, 0, 2, 12, 47, -31, 34
12427648, 4220063, 1.00, -0.00, 0.00, 1943.22, 101325.44, 17.40, 17.61, 0, 2, 17, 52, -29, 34
12427712, 4220164, 1.00, -0.00, 0.00, 1943.36, 101326.92, 17.27, 17.59, 0, 2, 19, 43, -31, 34
12427776, 4220264, 1.00, 0.00, 0.00, 1943.33, 101323.63, 17.55, 17.56, 0, 2, 8, 36, -35, 34
12427840, 4220364, 1.00, -0.00, -0.00, 1943.11, 101328.72, 17.12, 17.55, 0, 2, 7, 41, -28, 34
12427904, 4220463, 1.00, 0.00, -0.00, 1943.33, 101326.86, 17.28, 17.52, 0, 2, 13, 43, -27, 34
12427968, 4220563, 1.00, -0.00, -0.00, 1943.17, 101323.57, 17.55, 17.50, 0, 2, 15, 48, -27, 34
12428032, 4220663, 1.00, -0.01, -0.00, 1943.30, 101326.82, 17.28, 17.49, 0, 2, 18, 52, -25, 34
12428096, 4220762, 1.00, -0.00, 0.00, 1943.33, 101327.46, 17.23, 17.45, 0, 2, 17, 48, -32, 34
12428160, 4220862, 1.00, -0.00, 0.00, 1943.14, 101323.77, 17.54, 17.44, 0, 2, 15, 41, -31, 34
12428224, 4220964, 1.00, -0.00, 0.00, 1943.14, 101323.49, 17.56, 17.42, 0, 2, 15, 34, -36, 34
12428288, 4221065, 1.00, 0.00, -0.00, 1943.14, 101329.07, 17.10, 17.45, 0, 2, 12, 41, -32, 34
12428352, 4221163, 1.00, -0.00, -0.00, 1943.41, 101320.86, 17.78, 17.42, 0, 2, 17, 48, -29, 34
12428416, 4221265, 1.00, -0.00, 0.00, 1943.44, 101323.00, 17.60, 17.42, 0, 2, 14, 51, -31, 34
12428480, 4221366, 1.00, -0.00, 0.01, 1942.98, 101325.47, 17.39, 17.41, 0, 2, 9, 41, -26, 34
12428544, 4221462, 0.99, -0.01, 0.00, 1943.30, 101327.69, 17.21, 17.39, 0, 2, 6, 38, -27, 34
12428608, 4221562, 1.00, 0.00, 0.00, 1943.03, 101327.66, 17.21, 17.37, 0, 2, 9, 35, -35, 34
12428672, 4221663, 1.00, -0.01, -0.00, 1943.09, 101326.89, 17.28, 17.35, 0, 2, 8, 38, -28, 34
12428736, 4221763, 1.00, 0.00, -0.01, 1943.03, 101321.49, 17.72, 17.34, 0, 2, 14, 39, -28, 34
12428800, 4221861, 1.00, -0.00, -0.00, 1942.92, 101325.36, 17.40, 17.37, 0, 2, 18, 45, -22, 34
12428864, 4221962, 1.00, -0.00, -0.00, 1943.06, 101328.02, 17.18, 17.40, 0, 2, 5, 47, -29, 34
12428928, 4222062, 1.00, -0.01, 0.00, 1943.03, 101326.49, 17.31, 17.38, 0, 2, 15, 44, -32, 34
12428992, 4222160, 1.00, -0.01, 0.00, 1942.89, 101329.69, 17.04, 17.38, 0, 2, 22, 47, -37, 34
12429056, 4222261, 0.99, 0.00, -0.00, 1942.87, 101329.03, 17.10, 17.37, 0, 2, 20, 40, -39, 34
12429120, 4222361, 1.00, -0.00, 0.00, 1942.87, 101319.63, 17.88, 17.34, 0, 2, 16, 44, -33, 34
12429184, 4222461, 1.00, 0.00, 0.00, 1942.84, 101329.86, 17.03, 17.38, 0, 2, 12, 45, -32, 34
12429248, 4222560, 1.00, -0.00, -0.00, 1942.81, 101327.46, 17.23, 17.37, 0, 2, 12, 41, -24, 34
12429312, 4222660, 1.00, -0.01, -0.00, 1942.73, 101327.83, 17.20, 17.35, 0, 2, 3, 43, -23, 34
12429376, 4222760, 1.00, -0.01, 0.00, 1942.76, 101328.22, 17.16, 17.35, 0, 2, 11, 46, -31, 34
12429440, 4222859, 1.00, -0.01, -0.00, 1942.84, 101323.99, 17.52, 17.35, 0, 2, 19, 42, -33, 34
12429504, 4222959, 1.00, -0.00, -0.00, 1942.65, 101330.30, 16.99, 17.35, 0, 2, 19, 43, -42, 34
12429568, 4223062, 1.00, 0.00, -0.00, 1942.59, 101330.74, 16.96, 17.32, 0, 2, 14, 43, -31, 34
12429632, 4223160, 1.00, -0.00, -0.00, 1942.37, 101329.08, 17.09, 17.31, 0, 2, 14, 46, -29, 34
12429696, 4223260, 1.00, 0.00, -0.00, 1942.40, 101329.75, 17.04, 17.28, 0, 2, 17, 45, -17, 34
12429760, 4223361, 1.00, -0.00, 0.00, 1942.32, 101334.85, 16.61, 17.25, 0, 2, 20, 45, -26, 34
12429824, 4223461, 1.00, -0.00, 0.00, 1942.59, 101331.63, 16.88, 17.21, 0, 2, 13, 42, -34, 34
12429888, 4223559, 1.00, -0.01, 0.00, 1942.51, 101330.86, 16.95, 17.19, 0, 2, 14, 36, -24, 34
12429952, 4223662, 1.00, -0.00, -0.00, 1942.07, 101326.35, 17.32, 17.18, 0, 2, 10, 37, -34, 34
12430016, 4223760, 1.00, 0.01, 0.00, 1942.54, 101331.22, 16.92, 17.18, 0, 2, 18, 36, -26, 34
12430080, 4223860, 1.00, -0.01, 0.00, 1942.70, 101330.11, 17.01, 17.14, 0, 2, 11, 39, -26, 34
12430144, 4223963, 1.00, 0.00, -0.00, 1942.59, 101335.16, 16.59, 17.12, 0, 2, 16, 36, -23, 34
12430208, 4224063, 1.00, -0.01, 0.00, 1942.21, 101334.32, 16.66, 17.09, 0, 2, 14, 35, -15, 34
12430272, 4224163, 1.00, -0.01, -0.00, 1942.26, 101331.50, 16.89, 17.06, 0, 2, 11, 27, -15, 34
